payout_id,influencer_id,basis,rate,orders,total_payout
p_out_21059,inf_075,Order,0.08,1,144.0
p_out_21060,inf_075,Order,0.08,1,64.0
p_out_21061,inf_075,Order,0.08,1,76.0
p_out_21062,inf_075,Order,0.08,1,76.0
p_out_21063,inf_075,Order,0.08,1,52.0
p_out_21064,inf_075,Order,0.08,1,64.0
p_out_21065,inf_075,Order,0.08,1,52.0
p_out_21066,inf_075,Order,0.08,1,76.0
p_out_21067,inf_075,Order,0.08,1,52.0
p_out_21068,inf_075,Order,0.08,1,76.0
p_out_21069,inf_075,Order,0.08,1,144.0
p_out_21070,inf_075,Order,0.08,1,144.0
p_out_21071,inf_075,Order,0.08,1,52.0
p_out_21072,inf_075,Order,0.08,1,52.0
p_out_21073,inf_075,Order,0.08,1,144.0
p_out_21074,inf_075,Order,0.08,1,76.0
p_out_21075,inf_075,Order,0.08,1,64.0
p_out_21076,inf_075,Order,0.08,1,144.0
p_out_21077,inf_075,Order,0.08,1,64.0
p_out_21078,inf_075,Order,0.08,1,144.0
p_out_21079,inf_075,Order,0.08,1,144.0
p_out_21080,inf_075,Order,0.08,1,76.0
p_out_21081,inf_075,Order,0.08,1,64.0
p_out_21082,inf_075,Order,0.08,1,76.0
p_out_21083,inf_075,Order,0.08,1,144.0
p_out_21084,inf_075,Order,0.08,1,52.0
p_out_21085,inf_075,Order,0.08,1,64.0
p_out_21086,inf_075,Order,0.08,1,144.0
p_out_21087,inf_075,Order,0.08,1,52.0
p_out_21088,inf_075,Order,0.08,1,64.0
p_out_21089,inf_075,Order,0.08,1,76.0
p_out_21090,inf_075,Order,0.08,1,64.0
p_out_21091,inf_075,Order,0.08,1,76.0
p_out_21092,inf_075,Order,0.08,1,76.0
p_out_21093,inf_075,Order,0.08,1,52.0
p_out_21094,inf_075,Order,0.08,1,52.0
p_out_21095,inf_075,Order,0.08,1,76.0
p_out_21096,inf_075,Order,0.08,1,76.0
p_out_21097,inf_075,Order,0.08,1,76.0
p_out_21098,inf_075,Order,0.08,1,76.0
p_out_21099,inf_075,Order,0.08,1,64.0
p_out_21100,inf_075,Order,0.08,1,144.0
p_out_21101,inf_075,Order,0.08,1,52.0
p_out_21102,inf_075,Order,0.08,1,64.0
p_out_21103,inf_075,Order,0.08,1,52.0
p_out_21104,inf_075,Order,0.08,1,76.0
p_out_21105,inf_075,Order,0.08,1,64.0
p_out_21106,inf_075,Order,0.08,1,76.0
p_out_21107,inf_075,Order,0.08,1,76.0
p_out_21108,inf_075,Order,0.08,1,64.0
p_out_21109,inf_075,Order,0.08,1,52.0
p_out_21110,inf_075,Order,0.08,1,144.0
p_out_21111,inf_075,Order,0.08,1,76.0
p_out_21112,inf_075,Order,0.08,1,76.0
p_out_21113,inf_075,Order,0.08,1,64.0
p_out_21114,inf_075,Order,0.08,1,144.0
p_out_21115,inf_075,Order,0.08,1,64.0
p_out_21116,inf_075,Order,0.08,1,52.0
p_out_21117,inf_075,Order,0.08,1,144.0
p_out_21118,inf_075,Order,0.08,1,144.0
p_out_21119,inf_075,Order,0.08,1,52.0
p_out_21120,inf_075,Order,0.08,1,64.0
p_out_21121,inf_075,Order,0.08,1,64.0
p_out_21122,inf_075,Order,0.08,1,76.0
p_out_21123,inf_075,Order,0.08,1,52.0
p_out_21124,inf_075,Order,0.08,1,64.0
p_out_21125,inf_075,Order,0.08,1,144.0
p_out_21126,inf_075,Order,0.08,1,76.0
p_out_21127,inf_075,Order,0.08,1,144.0
p_out_21128,inf_075,Order,0.08,1,144.0
p_out_21129,inf_075,Order,0.08,1,64.0
p_out_21130,inf_075,Order,0.08,1,144.0
p_out_21131,inf_075,Order,0.08,1,64.0
p_out_21132,inf_075,Order,0.08,1,76.0
p_out_21133,inf_075,Order,0.08,1,76.0
p_out_21134,inf_075,Order,0.08,1,76.0
p_out_21135,inf_075,Order,0.08,1,52.0
p_out_21136,inf_075,Order,0.08,1,144.0
p_out_21137,inf_075,Order,0.08,1,64.0
p_out_21138,inf_075,Order,0.08,1,76.0
p_out_21139,inf_075,Order,0.08,1,64.0
p_out_21140,inf_075,Order,0.08,1,144.0
p_out_21141,inf_075,Order,0.08,1,144.0
p_out_21142,inf_075,Order,0.08,1,76.0
p_out_21143,inf_075,Order,0.08,1,144.0
p_out_21144,inf_075,Order,0.08,1,76.0
p_out_21145,inf_075,Order,0.08,1,144.0
p_out_21146,inf_075,Order,0.08,1,52.0
p_out_21147,inf_075,Order,0.08,1,76.0
p_out_21148,inf_075,Order,0.08,1,52.0
p_out_21149,inf_075,Order,0.08,1,52.0
p_out_21150,inf_075,Order,0.08,1,64.0
p_out_21151,inf_075,Order,0.08,1,76.0
p_out_21152,inf_075,Order,0.08,1,144.0
p_out_21153,inf_075,Order,0.08,1,76.0
p_out_21154,inf_075,Order,0.08,1,76.0
p_out_21155,inf_075,Order,0.08,1,144.0
p_out_21156,inf_075,Order,0.08,1,64.0
p_out_21157,inf_075,Order,0.08,1,52.0
p_out_21158,inf_075,Order,0.08,1,52.0
p_out_21159,inf_075,Order,0.08,1,64.0
p_out_21160,inf_075,Order,0.08,1,64.0
p_out_21161,inf_075,Order,0.08,1,52.0
p_out_21162,inf_075,Order,0.08,1,76.0
p_out_21163,inf_075,Order,0.08,1,52.0
p_out_21164,inf_075,Order,0.08,1,144.0
p_out_21165,inf_075,Order,0.08,1,76.0
p_out_21166,inf_075,Order,0.08,1,144.0
p_out_21167,inf_075,Order,0.08,1,52.0
p_out_21168,inf_075,Order,0.08,1,76.0
p_out_21169,inf_075,Order,0.08,1,52.0
p_out_21170,inf_075,Order,0.08,1,52.0
p_out_21171,inf_075,Order,0.08,1,144.0
p_out_21172,inf_075,Order,0.08,1,52.0
p_out_21173,inf_075,Order,0.08,1,52.0
p_out_21174,inf_075,Order,0.08,1,52.0
p_out_21175,inf_075,Order,0.08,1,52.0
p_out_21176,inf_075,Order,0.08,1,64.0
p_out_21177,inf_075,Order,0.08,1,76.0
p_out_21178,inf_075,Order,0.08,1,52.0
p_out_21179,inf_075,Order,0.08,1,144.0
p_out_21180,inf_075,Order,0.08,1,76.0
p_out_21181,inf_075,Order,0.08,1,52.0
p_out_21182,inf_075,Order,0.08,1,76.0
p_out_21183,inf_075,Order,0.08,1,64.0
p_out_21184,inf_075,Order,0.08,1,76.0
p_out_21185,inf_075,Order,0.08,1,76.0
p_out_21186,inf_075,Order,0.08,1,144.0
p_out_21187,inf_075,Order,0.08,1,64.0
p_out_21188,inf_075,Order,0.08,1,64.0
p_out_21189,inf_075,Order,0.08,1,76.0
p_out_21190,inf_075,Order,0.08,1,76.0
p_out_21191,inf_075,Order,0.08,1,64.0
p_out_21192,inf_075,Order,0.08,1,52.0
p_out_21193,inf_075,Order,0.08,1,64.0
p_out_21194,inf_075,Order,0.08,1,76.0
p_out_21195,inf_075,Order,0.08,1,76.0
p_out_21196,inf_075,Order,0.08,1,76.0
p_out_21197,inf_075,Order,0.08,1,144.0
p_out_21198,inf_075,Order,0.08,1,76.0
p_out_21199,inf_075,Order,0.08,1,76.0
p_out_21200,inf_075,Order,0.08,1,76.0
p_out_21201,inf_075,Order,0.08,1,144.0
p_out_21202,inf_075,Order,0.08,1,144.0
p_out_21203,inf_075,Order,0.08,1,64.0
p_out_21204,inf_075,Order,0.08,1,52.0
p_out_21205,inf_075,Order,0.08,1,144.0
p_out_21206,inf_075,Order,0.08,1,144.0
p_out_21207,inf_075,Order,0.08,1,144.0
p_out_21208,inf_075,Order,0.08,1,64.0
p_out_21209,inf_075,Order,0.08,1,144.0
p_out_21210,inf_075,Order,0.08,1,76.0
p_out_21211,inf_075,Order,0.08,1,144.0
p_out_21212,inf_075,Order,0.08,1,64.0
p_out_21213,inf_075,Order,0.08,1,72.0
p_out_21214,inf_075,Order,0.08,1,72.0
p_out_21215,inf_075,Order,0.08,1,72.0
p_out_21216,inf_075,Order,0.08,1,72.0
p_out_21217,inf_075,Order,0.08,1,28.0
p_out_21218,inf_075,Order,0.08,1,28.0
p_out_21219,inf_075,Order,0.08,1,72.0
p_out_21220,inf_075,Order,0.08,1,72.0
p_out_21221,inf_075,Order,0.08,1,36.0
p_out_21222,inf_075,Order,0.08,1,72.0
p_out_21223,inf_075,Order,0.08,1,36.0
p_out_21224,inf_075,Order,0.08,1,72.0
p_out_21225,inf_075,Order,0.08,1,36.0
p_out_21226,inf_075,Order,0.08,1,72.0
p_out_21227,inf_075,Order,0.08,1,72.0
p_out_21228,inf_075,Order,0.08,1,28.0
p_out_21229,inf_075,Order,0.08,1,28.0
p_out_21230,inf_075,Order,0.08,1,72.0
p_out_21231,inf_075,Order,0.08,1,72.0
p_out_21232,inf_075,Order,0.08,1,72.0
p_out_21233,inf_075,Order,0.08,1,36.0
p_out_21234,inf_075,Order,0.08,1,28.0
p_out_21235,inf_075,Order,0.08,1,28.0
p_out_21236,inf_075,Order,0.08,1,36.0
p_out_21237,inf_075,Order,0.08,1,28.0
p_out_21238,inf_075,Order,0.08,1,36.0
p_out_21239,inf_075,Order,0.08,1,36.0
p_out_21240,inf_075,Order,0.08,1,28.0
p_out_21241,inf_075,Order,0.08,1,28.0
p_out_21242,inf_075,Order,0.08,1,72.0
p_out_21243,inf_075,Order,0.08,1,28.0
p_out_21244,inf_075,Order,0.08,1,28.0
p_out_21245,inf_075,Order,0.08,1,72.0
p_out_21246,inf_075,Order,0.08,1,72.0
p_out_21247,inf_075,Order,0.08,1,36.0
p_out_21248,inf_075,Order,0.08,1,28.0
p_out_21249,inf_075,Order,0.08,1,72.0
p_out_21250,inf_075,Order,0.08,1,28.0
p_out_21251,inf_075,Order,0.08,1,72.0
p_out_21252,inf_075,Order,0.08,1,72.0
p_out_21253,inf_075,Order,0.08,1,28.0
p_out_21254,inf_075,Order,0.08,1,28.0
p_out_21255,inf_075,Order,0.08,1,28.0
p_out_21256,inf_075,Order,0.08,1,36.0
p_out_21257,inf_075,Order,0.08,1,36.0
p_out_21258,inf_075,Order,0.08,1,36.0
p_out_21259,inf_075,Order,0.08,1,36.0
p_out_21260,inf_075,Order,0.08,1,36.0
p_out_21261,inf_075,Order,0.08,1,36.0
p_out_21262,inf_075,Order,0.08,1,72.0
p_out_21263,inf_075,Order,0.08,1,28.0
p_out_21264,inf_075,Order,0.08,1,36.0
p_out_21265,inf_075,Order,0.08,1,28.0
p_out_21266,inf_075,Order,0.08,1,72.0
p_out_21267,inf_075,Order,0.08,1,28.0
p_out_21268,inf_075,Order,0.08,1,36.0
p_out_21269,inf_075,Order,0.08,1,28.0
p_out_21270,inf_075,Order,0.08,1,72.0
p_out_21271,inf_075,Order,0.08,1,72.0
p_out_21272,inf_075,Order,0.08,1,36.0
p_out_21273,inf_075,Order,0.08,1,36.0
p_out_21274,inf_075,Order,0.08,1,28.0
p_out_21275,inf_075,Order,0.08,1,72.0
p_out_21276,inf_075,Order,0.08,1,72.0
p_out_21277,inf_075,Order,0.08,1,72.0
p_out_21278,inf_075,Order,0.08,1,72.0
p_out_21279,inf_075,Order,0.08,1,28.0
p_out_21280,inf_075,Order,0.08,1,28.0
p_out_21281,inf_075,Order,0.08,1,72.0
p_out_21282,inf_075,Order,0.08,1,72.0
p_out_21283,inf_075,Order,0.08,1,72.0
p_out_21284,inf_075,Order,0.08,1,72.0
p_out_21285,inf_075,Order,0.08,1,72.0
p_out_21286,inf_075,Order,0.08,1,36.0
p_out_21287,inf_075,Order,0.08,1,72.0
p_out_21288,inf_075,Order,0.08,1,28.0
p_out_21289,inf_075,Order,0.08,1,36.0
p_out_21290,inf_075,Order,0.08,1,72.0
p_out_21291,inf_075,Order,0.08,1,28.0
p_out_21292,inf_075,Order,0.08,1,28.0
p_out_21293,inf_075,Order,0.08,1,36.0
p_out_21294,inf_075,Order,0.08,1,72.0
p_out_21295,inf_075,Order,0.08,1,28.0
p_out_21296,inf_075,Order,0.08,1,36.0
p_out_21297,inf_075,Order,0.08,1,28.0
p_out_21298,inf_075,Order,0.08,1,36.0
p_out_21299,inf_075,Order,0.08,1,72.0
p_out_21300,inf_075,Order,0.08,1,72.0
p_out_21301,inf_075,Order,0.08,1,72.0
p_out_21302,inf_075,Order,0.08,1,36.0
p_out_21303,inf_075,Order,0.08,1,36.0
p_out_21304,inf_075,Order,0.08,1,36.0
p_out_21305,inf_075,Order,0.08,1,72.0
p_out_21306,inf_075,Order,0.08,1,36.0
p_out_21307,inf_075,Order,0.08,1,72.0
p_out_21308,inf_075,Order,0.08,1,36.0
p_out_21309,inf_075,Order,0.08,1,28.0
p_out_21310,inf_075,Order,0.08,1,72.0
p_out_21311,inf_075,Order,0.08,1,28.0
p_out_21312,inf_075,Order,0.08,1,36.0
p_out_21313,inf_075,Order,0.08,1,72.0
p_out_21314,inf_075,Order,0.08,1,28.0
p_out_21315,inf_075,Order,0.08,1,72.0
p_out_21316,inf_075,Order,0.08,1,28.0
p_out_21317,inf_075,Order,0.08,1,72.0
p_out_21318,inf_075,Order,0.08,1,36.0
p_out_21319,inf_075,Order,0.08,1,36.0
p_out_21320,inf_075,Order,0.08,1,36.0
p_out_21321,inf_075,Order,0.08,1,28.0
p_out_21322,inf_075,Order,0.08,1,36.0
p_out_21323,inf_075,Order,0.08,1,72.0
p_out_21324,inf_075,Order,0.08,1,72.0
p_out_21325,inf_075,Order,0.08,1,72.0
p_out_21326,inf_075,Order,0.08,1,72.0
p_out_21327,inf_075,Order,0.08,1,72.0
p_out_21328,inf_075,Order,0.08,1,72.0
p_out_21329,inf_075,Order,0.08,1,36.0
p_out_21330,inf_075,Order,0.08,1,72.0
p_out_21331,inf_075,Order,0.08,1,36.0
p_out_21332,inf_075,Order,0.08,1,36.0
p_out_21333,inf_075,Order,0.08,1,72.0
p_out_21334,inf_075,Order,0.08,1,28.0
p_out_21335,inf_075,Order,0.08,1,72.0
p_out_21336,inf_075,Order,0.08,1,28.0
p_out_21337,inf_075,Order,0.08,1,28.0
p_out_21338,inf_075,Order,0.08,1,36.0
p_out_21339,inf_075,Order,0.08,1,28.0
p_out_21340,inf_075,Order,0.08,1,72.0
p_out_21341,inf_075,Order,0.08,1,36.0
p_out_21342,inf_075,Order,0.08,1,72.0
p_out_21343,inf_075,Order,0.08,1,72.0
p_out_21344,inf_075,Order,0.08,1,28.0
p_out_21345,inf_075,Order,0.08,1,72.0
p_out_21346,inf_075,Order,0.08,1,36.0
p_out_21347,inf_075,Order,0.08,1,28.0
p_out_21348,inf_075,Order,0.08,1,36.0
p_out_21349,inf_075,Order,0.08,1,36.0
p_out_21350,inf_075,Order,0.08,1,36.0
p_out_21351,inf_075,Order,0.08,1,72.0
p_out_21352,inf_075,Order,0.08,1,72.0
p_out_21353,inf_075,Order,0.08,1,36.0
p_out_21354,inf_075,Order,0.08,1,36.0
p_out_21355,inf_075,Order,0.08,1,72.0
p_out_21356,inf_075,Order,0.08,1,72.0
p_out_21357,inf_075,Order,0.08,1,28.0
p_out_21358,inf_075,Order,0.08,1,28.0
p_out_21359,inf_075,Order,0.08,1,36.0
p_out_21360,inf_075,Order,0.08,1,28.0
p_out_21361,inf_075,Order,0.08,1,36.0
p_out_21362,inf_075,Order,0.08,1,36.0
p_out_21363,inf_075,Order,0.08,1,72.0
p_out_21364,inf_075,Order,0.08,1,72.0
p_out_21365,inf_075,Order,0.08,1,28.0
p_out_21366,inf_075,Order,0.08,1,28.0
p_out_21367,inf_075,Order,0.08,1,72.0
p_out_21368,inf_075,Order,0.08,1,36.0
p_out_21369,inf_075,Order,0.08,1,36.0
p_out_21370,inf_075,Order,0.08,1,28.0
p_out_21371,inf_075,Order,0.08,1,36.0
p_out_21372,inf_075,Order,0.08,1,72.0
p_out_21373,inf_075,Order,0.08,1,28.0
p_out_21374,inf_075,Order,0.08,1,72.0
p_out_21375,inf_075,Order,0.08,1,72.0
p_out_21376,inf_075,Order,0.08,1,72.0
p_out_21377,inf_075,Order,0.08,1,36.0
p_out_21378,inf_075,Order,0.08,1,72.0
p_out_21379,inf_075,Order,0.08,1,72.0
p_out_21380,inf_075,Order,0.08,1,72.0
p_out_21381,inf_075,Order,0.08,1,72.0
p_out_21382,inf_075,Order,0.08,1,36.0
p_out_21383,inf_075,Order,0.08,1,28.0
p_out_21384,inf_075,Order,0.08,1,72.0
p_out_21385,inf_075,Order,0.08,1,36.0
p_out_21386,inf_075,Order,0.08,1,36.0
p_out_21387,inf_075,Order,0.08,1,28.0
p_out_21388,inf_075,Order,0.08,1,28.0
p_out_21389,inf_075,Order,0.08,1,72.0
p_out_21390,inf_075,Order,0.08,1,36.0
p_out_21391,inf_075,Order,0.08,1,72.0
p_out_21392,inf_075,Order,0.08,1,36.0
p_out_21393,inf_075,Order,0.08,1,72.0
p_out_21394,inf_075,Order,0.08,1,36.0
p_out_21395,inf_075,Order,0.08,1,36.0
p_out_21396,inf_075,Order,0.08,1,36.0
p_out_21397,inf_075,Order,0.08,1,72.0
p_out_21398,inf_075,Order,0.08,1,28.0
p_out_21399,inf_075,Order,0.08,1,36.0
p_out_21400,inf_075,Order,0.08,1,28.0
p_out_21401,inf_075,Order,0.08,1,36.0
p_out_21402,inf_075,Order,0.08,1,72.0
p_out_21403,inf_075,Order,0.08,1,72.0
p_out_21404,inf_075,Order,0.08,1,72.0
p_out_21405,inf_075,Order,0.08,1,72.0
p_out_21406,inf_075,Order,0.08,1,36.0
p_out_21407,inf_075,Order,0.08,1,36.0
p_out_21408,inf_075,Order,0.08,1,28.0
p_out_21409,inf_075,Order,0.08,1,28.0
p_out_21410,inf_075,Order,0.08,1,28.0
p_out_21411,inf_075,Order,0.08,1,36.0
p_out_21412,inf_075,Order,0.08,1,28.0
p_out_21413,inf_075,Order,0.08,1,36.0
p_out_21414,inf_075,Order,0.08,1,28.0
p_out_21415,inf_075,Order,0.08,1,28.0
p_out_21416,inf_075,Order,0.08,1,36.0
p_out_21417,inf_075,Order,0.08,1,72.0
p_out_21418,inf_075,Order,0.08,1,36.0
p_out_21419,inf_075,Order,0.08,1,28.0
p_out_21420,inf_075,Order,0.08,1,36.0
p_out_21421,inf_075,Order,0.08,1,36.0
p_out_21422,inf_075,Order,0.08,1,36.0
p_out_21423,inf_075,Order,0.08,1,36.0
p_out_21424,inf_075,Order,0.08,1,28.0
p_out_21425,inf_075,Order,0.08,1,36.0
p_out_21426,inf_075,Order,0.08,1,36.0
p_out_21427,inf_075,Order,0.08,1,72.0
p_out_21428,inf_075,Order,0.08,1,36.0
p_out_21429,inf_075,Order,0.08,1,36.0
p_out_21430,inf_075,Order,0.08,1,28.0
p_out_21431,inf_075,Order,0.08,1,28.0
p_out_21432,inf_075,Order,0.08,1,72.0
p_out_21433,inf_075,Order,0.08,1,36.0
p_out_21434,inf_075,Order,0.08,1,28.0
p_out_21435,inf_075,Order,0.08,1,72.0
p_out_21436,inf_075,Order,0.08,1,72.0
p_out_21437,inf_075,Order,0.08,1,28.0
p_out_21438,inf_075,Order,0.08,1,36.0
p_out_21439,inf_075,Order,0.08,1,72.0
p_out_21440,inf_075,Order,0.08,1,36.0
p_out_21441,inf_075,Order,0.08,1,72.0
p_out_21442,inf_075,Order,0.08,1,28.0
p_out_21443,inf_075,Order,0.08,1,28.0
p_out_21444,inf_075,Order,0.08,1,72.0
p_out_21445,inf_075,Order,0.08,1,72.0
p_out_21446,inf_075,Order,0.08,1,72.0
p_out_21447,inf_075,Order,0.08,1,28.0
p_out_21448,inf_075,Order,0.08,1,72.0
p_out_21449,inf_075,Order,0.08,1,72.0
p_out_21450,inf_075,Order,0.08,1,28.0
p_out_21451,inf_075,Order,0.08,1,28.0
p_out_21452,inf_075,Order,0.08,1,28.0
p_out_21453,inf_075,Order,0.08,1,28.0
p_out_21454,inf_075,Order,0.08,1,72.0
p_out_21455,inf_075,Order,0.08,1,28.0
p_out_21456,inf_075,Order,0.08,1,36.0
p_out_21457,inf_075,Order,0.08,1,72.0
p_out_21458,inf_075,Order,0.08,1,28.0
p_out_21459,inf_075,Order,0.08,1,72.0
p_out_21460,inf_075,Order,0.08,1,72.0
p_out_21461,inf_075,Order,0.08,1,72.0
p_out_21462,inf_075,Order,0.08,1,72.0
p_out_21463,inf_075,Order,0.08,1,72.0
p_out_21464,inf_075,Order,0.08,1,36.0
p_out_21465,inf_075,Order,0.08,1,28.0
p_out_21466,inf_075,Order,0.08,1,36.0
p_out_21467,inf_075,Order,0.08,1,28.0
p_out_21468,inf_075,Order,0.08,1,28.0
p_out_21469,inf_075,Order,0.08,1,72.0
p_out_21470,inf_075,Order,0.08,1,28.0
p_out_21471,inf_075,Order,0.08,1,28.0
p_out_21472,inf_075,Order,0.08,1,36.0
p_out_21473,inf_075,Order,0.08,1,72.0
p_out_21474,inf_075,Order,0.08,1,36.0
p_out_21475,inf_075,Order,0.08,1,36.0
p_out_21476,inf_075,Order,0.08,1,36.0
p_out_21477,inf_075,Order,0.08,1,28.0
p_out_21478,inf_075,Order,0.08,1,36.0
p_out_21479,inf_075,Order,0.08,1,28.0
p_out_21480,inf_075,Order,0.08,1,72.0
p_out_21481,inf_075,Order,0.08,1,36.0
p_out_21482,inf_075,Order,0.08,1,36.0
p_out_21483,inf_075,Order,0.08,1,36.0
p_out_21484,inf_075,Order,0.08,1,36.0
p_out_21485,inf_075,Order,0.08,1,28.0
p_out_21486,inf_075,Order,0.08,1,36.0
p_out_21487,inf_075,Order,0.08,1,72.0
p_out_21488,inf_075,Order,0.08,1,28.0
p_out_21489,inf_075,Order,0.08,1,72.0
p_out_21490,inf_075,Order,0.08,1,28.0
p_out_21491,inf_075,Order,0.08,1,36.0
p_out_21492,inf_075,Order,0.08,1,36.0
p_out_21493,inf_075,Order,0.08,1,36.0
p_out_21494,inf_075,Order,0.08,1,72.0
p_out_21495,inf_075,Order,0.08,1,72.0
p_out_21496,inf_075,Order,0.08,1,36.0
p_out_21497,inf_075,Order,0.08,1,28.0
p_out_21498,inf_075,Order,0.08,1,28.0
p_out_21499,inf_075,Order,0.08,1,36.0
p_out_21500,inf_075,Order,0.08,1,72.0
p_out_21501,inf_075,Order,0.08,1,36.0
p_out_21502,inf_075,Order,0.08,1,28.0
p_out_21503,inf_075,Order,0.08,1,28.0
p_out_21504,inf_075,Order,0.08,1,36.0
p_out_21505,inf_075,Order,0.08,1,36.0
p_out_21506,inf_075,Order,0.08,1,72.0
p_out_21507,inf_075,Order,0.08,1,36.0
p_out_21508,inf_075,Order,0.08,1,36.0
p_out_21509,inf_075,Order,0.08,1,36.0
p_out_21510,inf_075,Order,0.08,1,36.0
p_out_21511,inf_075,Order,0.08,1,72.0
p_out_21512,inf_075,Order,0.08,1,72.0
p_out_21513,inf_075,Order,0.08,1,72.0
p_out_21514,inf_075,Order,0.08,1,36.0
p_out_21515,inf_075,Order,0.08,1,28.0
p_out_21516,inf_075,Order,0.08,1,36.0
p_out_21517,inf_075,Order,0.08,1,72.0
p_out_21518,inf_075,Order,0.08,1,36.0
p_out_21519,inf_075,Order,0.08,1,28.0
p_out_21520,inf_075,Order,0.08,1,36.0
p_out_21521,inf_075,Order,0.08,1,36.0
p_out_21522,inf_075,Order,0.08,1,36.0
p_out_21523,inf_075,Order,0.08,1,36.0
p_out_21524,inf_075,Order,0.08,1,36.0
p_out_21525,inf_075,Order,0.08,1,36.0
p_out_21526,inf_075,Order,0.08,1,72.0
p_out_21527,inf_075,Order,0.08,1,28.0
p_out_21528,inf_075,Order,0.08,1,28.0
p_out_21529,inf_075,Order,0.08,1,36.0
p_out_21530,inf_075,Order,0.08,1,36.0
p_out_21531,inf_075,Order,0.08,1,28.0
p_out_21532,inf_075,Order,0.08,1,28.0
p_out_21533,inf_075,Order,0.08,1,28.0
p_out_21534,inf_075,Order,0.08,1,72.0
p_out_21535,inf_075,Order,0.08,1,28.0
p_out_21536,inf_075,Order,0.08,1,36.0
p_out_21537,inf_075,Order,0.08,1,72.0
p_out_21538,inf_075,Order,0.08,1,36.0
p_out_21539,inf_075,Order,0.08,1,72.0
p_out_21540,inf_075,Order,0.08,1,36.0
p_out_21541,inf_075,Order,0.08,1,36.0
p_out_21542,inf_075,Order,0.08,1,72.0
p_out_21543,inf_075,Order,0.08,1,72.0
p_out_21544,inf_075,Order,0.08,1,28.0
p_out_21545,inf_075,Order,0.08,1,28.0
p_out_21546,inf_075,Order,0.08,1,36.0
p_out_21547,inf_075,Order,0.08,1,72.0
p_out_21548,inf_075,Order,0.08,1,72.0
p_out_21549,inf_075,Order,0.08,1,36.0
p_out_21550,inf_075,Order,0.08,1,28.0
p_out_21551,inf_075,Order,0.08,1,36.0
p_out_21552,inf_075,Order,0.08,1,72.0
p_out_21553,inf_075,Order,0.08,1,28.0
p_out_21554,inf_075,Order,0.08,1,36.0
p_out_21555,inf_075,Order,0.08,1,36.0
p_out_21556,inf_075,Order,0.08,1,72.0
p_out_21557,inf_075,Order,0.08,1,36.0
p_out_21558,inf_075,Order,0.08,1,28.0
p_out_21559,inf_075,Order,0.08,1,36.0
p_out_21560,inf_075,Order,0.08,1,72.0
p_out_21561,inf_075,Order,0.08,1,36.0
p_out_21562,inf_075,Order,0.08,1,36.0
p_out_21563,inf_075,Order,0.08,1,36.0
p_out_21564,inf_075,Order,0.08,1,36.0
p_out_21565,inf_075,Order,0.08,1,72.0
p_out_21566,inf_075,Order,0.08,1,36.0
p_out_21567,inf_075,Order,0.08,1,36.0
p_out_21568,inf_075,Order,0.08,1,36.0
p_out_21569,inf_075,Order,0.08,1,72.0
p_out_21570,inf_075,Order,0.08,1,36.0
p_out_21571,inf_075,Order,0.08,1,36.0
p_out_21572,inf_075,Order,0.08,1,36.0
p_out_21573,inf_075,Order,0.08,1,36.0
p_out_21574,inf_075,Order,0.08,1,28.0
p_out_21575,inf_075,Order,0.08,1,72.0
p_out_21576,inf_075,Order,0.08,1,72.0
p_out_21577,inf_075,Order,0.08,1,36.0
p_out_21578,inf_075,Order,0.08,1,28.0
p_out_21579,inf_075,Order,0.08,1,72.0
p_out_21580,inf_075,Order,0.08,1,28.0
p_out_21581,inf_075,Order,0.08,1,36.0
p_out_21582,inf_075,Order,0.08,1,36.0
p_out_21583,inf_075,Order,0.08,1,72.0
p_out_21584,inf_075,Order,0.08,1,72.0
p_out_21585,inf_075,Order,0.08,1,36.0
p_out_21586,inf_075,Order,0.08,1,72.0
p_out_21587,inf_075,Order,0.08,1,72.0
p_out_21588,inf_075,Order,0.08,1,72.0
p_out_21589,inf_075,Order,0.08,1,72.0
p_out_21590,inf_075,Order,0.08,1,28.0
p_out_21591,inf_075,Order,0.08,1,72.0
p_out_21592,inf_075,Order,0.08,1,72.0
p_out_21593,inf_075,Order,0.08,1,36.0
p_out_21594,inf_075,Order,0.08,1,72.0
p_out_21595,inf_075,Order,0.08,1,72.0
p_out_21596,inf_075,Order,0.08,1,36.0
p_out_21597,inf_075,Order,0.08,1,72.0
p_out_21598,inf_075,Order,0.08,1,28.0
p_out_21599,inf_075,Order,0.08,1,72.0
p_out_21600,inf_075,Order,0.08,1,36.0
p_out_21601,inf_075,Order,0.08,1,72.0
p_out_21602,inf_075,Order,0.08,1,36.0
p_out_21603,inf_075,Order,0.08,1,36.0
p_out_21604,inf_075,Order,0.08,1,72.0
p_out_21605,inf_075,Order,0.08,1,72.0
p_out_21606,inf_075,Order,0.08,1,36.0
p_out_21607,inf_075,Order,0.08,1,72.0
p_out_21608,inf_075,Order,0.08,1,72.0
p_out_21609,inf_075,Order,0.08,1,28.0
p_out_21610,inf_075,Order,0.08,1,36.0
p_out_21611,inf_075,Order,0.08,1,28.0
p_out_21612,inf_075,Order,0.08,1,28.0
p_out_21613,inf_075,Order,0.08,1,36.0
p_out_21614,inf_075,Order,0.08,1,72.0
p_out_21615,inf_075,Order,0.08,1,72.0
p_out_21616,inf_075,Order,0.08,1,72.0
p_out_21617,inf_075,Order,0.08,1,36.0
